dataset,model,text,is_false_positive,p_unwanted,msg_type,digit_count,count_currency,message_length,urgency_count,count_links,has_url,uppercase_ratio
mendeley,W,My brother in Atlanta. Wish you guys a great semester.,False,0.0066,other,0.0,0.0,54.0,0.0,0.0,0.0,0.07
mendeley,W,I HAVE A DATE ON SUNDAY WITH somebody I know!!,False,0.034,other,0.0,0.0,46.0,0.0,0.0,0.0,0.657
mendeley,W,Oh god i am happy to see your message after 3 days,False,0.042,other,1.0,0.0,50.0,0.0,0.0,0.0,0.026
mendeley,W,I will come tomorrow di,False,0.0068,other,0.0,0.0,23.0,0.0,0.0,0.0,0.053
mendeley,W,Boo. How's things? I'm back at home and a little bored already :-(,False,0.0114,other,0.0,0.0,66.0,0.0,0.0,0.0,0.064
mendeley,W,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,False,0.0267,other,0.0,0.0,95.0,0.0,0.0,0.0,0.093
mendeley,W,U come n search tat vid..not finishd..,False,0.0069,other,0.0,0.0,38.0,0.0,0.0,0.0,0.036
mendeley,W,Ya had just now.onion roast.,False,0.0181,other,0.0,0.0,28.0,0.0,0.0,0.0,0.045
mendeley,W,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,False,0.0456,other,0.0,0.0,80.0,0.0,0.0,0.0,0.015
mendeley,W,Thanks love. But am i doing torch or bold.,False,0.0071,other,0.0,0.0,42.0,0.0,0.0,0.0,0.062
mendeley,W,K I'll be sure to get up before noon and see what's what,False,0.0105,other,0.0,0.0,56.0,0.0,0.0,0.0,0.048
mendeley,W,Can you use foreign stamps for whatever you send them off for?,False,0.024,other,0.0,0.0,62.0,0.0,0.0,0.0,0.02
mendeley,W,Meeting u is my work. . . Tel me when shall i do my work tomorrow,False,0.0033,appointment/reminder,0.0,0.0,65.0,0.0,0.0,0.0,0.043
mendeley,W,Do you know when the result.,False,0.0083,other,0.0,0.0,28.0,0.0,0.0,0.0,0.045
mendeley,W,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,False,0.0128,other,0.0,0.0,113.0,0.0,0.0,0.0,0.242
mendeley,W,Oi when you gonna ring,False,0.0063,other,0.0,0.0,22.0,0.0,0.0,0.0,0.056
mendeley,W,Sounds like you have many talents! would you like to go on a dinner date next week?,False,0.1616,other,0.0,0.0,83.0,0.0,0.0,0.0,0.015
mendeley,W,Old Orchard near univ. How about you?,False,0.0189,other,0.0,0.0,37.0,0.0,0.0,0.0,0.103
mendeley,W,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",False,0.012,other,0.0,0.0,149.0,0.0,0.0,0.0,0.037
mendeley,W,Ok both our days. So what are you making for dinner tonite? Am I invited?,False,0.013,other,0.0,0.0,73.0,0.0,0.0,0.0,0.071
mendeley,W,I'm leaving my house now...,False,0.0097,other,0.0,0.0,27.0,0.0,0.0,0.0,0.053
mendeley,W,No probably  &lt;#&gt; %.,False,0.0026,other,0.0,0.0,25.0,0.0,0.0,0.0,0.071
mendeley,W,"U so lousy, run already come back then half dead... Hee...",False,0.007,other,0.0,0.0,58.0,0.0,0.0,0.0,0.049
mendeley,W,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",False,0.0095,other,0.0,0.0,142.0,0.0,0.0,0.0,0.112
mendeley,W,Whatsup there. Dont u want to sleep,False,0.0085,other,0.0,0.0,35.0,0.0,0.0,0.0,0.071
mendeley,W,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,children were there with her?.",False,0.0181,other,1.0,0.0,175.0,0.0,0.0,0.0,0.067
mendeley,W,No he didn't. Spring is coming early yay!,False,0.0075,other,0.0,0.0,41.0,0.0,0.0,0.0,0.065
mendeley,W,No pic. Please re-send.,False,0.034,other,0.0,0.0,23.0,0.0,0.0,0.0,0.118
mendeley,W,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,False,0.0523,other,0.0,0.0,100.0,0.0,0.0,0.0,0.078
mendeley,W,Er yep sure. Props?,False,0.0101,other,0.0,0.0,19.0,0.0,0.0,0.0,0.143
mendeley,W,Well obviously not because all the people in my cool college life went home ;_;,False,0.0076,other,0.0,0.0,79.0,0.0,0.0,0.0,0.016
mendeley,W,Yup?its ok..,False,0.0085,other,0.0,0.0,12.0,0.0,0.0,0.0,0.125
mendeley,W,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,False,0.0161,other,0.0,0.0,152.0,0.0,0.0,0.0,0.053
mendeley,W,Going to join tomorrow.,False,0.0245,other,0.0,0.0,23.0,0.0,0.0,0.0,0.053
mendeley,W,That's a shame! Maybe cld meet for few hrs tomo?,False,0.012,other,0.0,0.0,48.0,0.0,0.0,0.0,0.056
mendeley,W,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,False,0.0209,other,4.0,0.0,107.0,0.0,0.0,0.0,0.014
mendeley,W,"That's good, because I need drugs",False,0.0088,other,0.0,0.0,33.0,0.0,0.0,0.0,0.077
mendeley,W,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,False,0.0174,other,0.0,0.0,116.0,0.0,0.0,0.0,0.034
mendeley,W,Hui xin is in da lib.,False,0.0092,other,0.0,0.0,21.0,0.0,0.0,0.0,0.067
mendeley,W,Ok I'm gonna head up to usf in like fifteen minutes,False,0.0117,other,0.0,0.0,51.0,0.0,0.0,0.0,0.05
mendeley,W,Ok can...,False,0.0119,other,0.0,0.0,9.0,0.0,0.0,0.0,0.2
mendeley,W,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; ",False,0.0108,appointment/reminder,0.0,0.0,89.0,0.0,0.0,0.0,0.045
mendeley,W,I'm freezing and craving ice. Fml,False,0.0248,other,0.0,0.0,33.0,0.0,0.0,0.0,0.077
mendeley,W,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,False,0.0065,other,0.0,0.0,116.0,0.0,0.0,0.0,0.034
mendeley,W,Yo we are watching a movie on netflix,False,0.0173,other,0.0,0.0,37.0,0.0,0.0,0.0,0.033
mendeley,W,"And very importantly, all we discuss is between u and i only.",False,0.0163,other,0.0,0.0,61.0,0.0,0.0,0.0,0.021
mendeley,W,"I think your mentor is , but not 100 percent sure.",False,0.0721,other,3.0,0.0,50.0,0.0,0.0,0.0,0.029
mendeley,W,Kay... Since we are out already,False,0.0204,other,0.0,0.0,31.0,0.0,0.0,0.0,0.087
mendeley,W,Spoons it is then okay?,False,0.0061,other,0.0,0.0,23.0,0.0,0.0,0.0,0.056
mendeley,W,Yar lor... How u noe? U used dat route too?,False,0.013,other,0.0,0.0,43.0,0.0,0.0,0.0,0.103
mendeley,W,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,False,0.0219,other,0.0,0.0,89.0,0.0,0.0,0.0,0.044
mendeley,W,Do u know what is real FRIENDSHIP,False,0.0159,other,0.0,0.0,33.0,0.0,0.0,0.0,0.407
mendeley,W,Esplanade lor. Where else...,False,0.0122,recharge/plan,0.0,0.0,28.0,0.0,0.0,0.0,0.095
mendeley,W,Yup i've finished c ? there...,False,0.0121,other,0.0,0.0,30.0,0.0,0.0,0.0,0.048
mendeley,W,Ok. How many should i buy.,False,0.0099,other,0.0,0.0,26.0,0.0,0.0,0.0,0.105
mendeley,W,Pathaya enketa maraikara pa',False,0.0131,other,0.0,0.0,28.0,0.0,0.0,0.0,0.042
mendeley,W,Hi :)finally i completed the course:),False,0.0217,other,0.0,0.0,37.0,0.0,0.0,0.0,0.036
mendeley,W,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",False,0.0564,other,3.0,0.0,132.0,0.0,0.0,0.0,1.0
mendeley,W,"Sorry sir, i will call you tomorrow.  senthil.hsbc",False,0.0104,other,0.0,0.0,50.0,0.0,0.0,0.0,0.026
mendeley,W,Oh that was a forwarded message. I thought you send that to me,False,0.0189,other,0.0,0.0,62.0,0.0,0.0,0.0,0.041
mendeley,W,Today is ACCEPT DAY..U Accept me as?,False,0.0159,other,0.0,0.0,36.0,0.0,0.0,0.0,0.444
mendeley,W,Jay's getting really impatient and belligerent,False,0.0154,other,0.0,0.0,46.0,0.0,0.0,0.0,0.025
mendeley,W,No b4 Thursday,False,0.0185,other,1.0,0.0,14.0,0.0,0.0,0.0,0.182
mendeley,W,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,False,0.0091,other,1.0,0.0,69.0,0.0,0.0,0.0,0.02
mendeley,W,"Say this slowly.? GOD,I LOVE YOU, I NEED YOU.",False,0.0258,other,0.0,0.0,45.0,0.0,0.0,0.0,0.625
mendeley,W,Are you plans with your family set in stone ?,False,0.0393,recharge/plan,0.0,0.0,45.0,0.0,0.0,0.0,0.029
mendeley,W,"Ever green  ""A Person Who Irritates u Always Is the one Who Loves u Vry Much!!",False,0.0188,other,0.0,0.0,78.0,0.0,0.0,0.0,0.186
mendeley,W,K I'll be there before 4.,False,0.0114,other,1.0,0.0,25.0,0.0,0.0,0.0,0.118
mendeley,W,Yup ok thanx...,False,0.0141,other,0.0,0.0,15.0,0.0,0.0,0.0,0.1
mendeley,W,Please sen :)my kind advice :-)please come here and try:-),False,0.013,other,0.0,0.0,58.0,0.0,0.0,0.0,0.024
mendeley,W,He also knows about lunch menu?.I know this thing,False,0.0127,other,0.0,0.0,49.0,0.0,0.0,0.0,0.051
mendeley,W,So I pay first lar... Then when is da stock comin...,False,0.0062,other,0.0,0.0,52.0,0.0,0.0,0.0,0.083
mendeley,W,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",False,0.0276,other,0.0,0.0,104.0,0.0,0.0,0.0,0.037
mendeley,W,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,False,0.0487,other,2.0,0.0,153.0,1.0,0.0,0.0,0.045
mendeley,W,"Haha awesome, I might need to take you up on that, what you doin tonight?",False,0.0086,other,0.0,0.0,73.0,0.0,0.0,0.0,0.036
mendeley,W,Want to send me a virtual hug?... I need one,False,0.0069,other,0.0,0.0,44.0,0.0,0.0,0.0,0.065
mendeley,W,Is xy in ur car when u picking me up?,False,0.0041,other,0.0,0.0,37.0,0.0,0.0,0.0,0.037
mendeley,W,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",False,0.0162,other,1.0,0.0,143.0,0.0,0.0,0.0,0.045
mendeley,W,I am in bus on the way to calicut,False,0.0123,other,0.0,0.0,33.0,0.0,0.0,0.0,0.04
mendeley,W,S:)no competition for him.,False,0.0279,other,0.0,0.0,26.0,0.0,0.0,0.0,0.05
mendeley,W,Msg me when rajini comes.,False,0.0101,other,0.0,0.0,25.0,0.0,0.0,0.0,0.05
mendeley,W,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",False,0.0238,other,0.0,0.0,128.0,0.0,0.0,0.0,0.02
mendeley,W,Ok... But bag again..,False,0.0119,other,0.0,0.0,21.0,0.0,0.0,0.0,0.154
mendeley,W,Went to pay rent. So i had to go to the bank to authorise the payment.,False,0.0325,bank/transactional,0.0,0.0,70.0,0.0,0.0,0.0,0.038
mendeley,W,"Lol, oh you got a friend for the dog ?",False,0.0107,other,0.0,0.0,38.0,0.0,0.0,0.0,0.037
mendeley,W,Dear good morning how you feeling dear,False,0.008,other,0.0,0.0,38.0,0.0,0.0,0.0,0.031
mendeley,W,I have printed it oh. So  &lt;#&gt;  come upstairs,False,0.001,other,0.0,0.0,50.0,0.0,0.0,0.0,0.059
mendeley,W,"Goodmorning, today i am late for 1hr.",False,0.0174,other,1.0,0.0,37.0,0.0,0.0,0.0,0.036
mendeley,W,"Haha good to hear, I'm officially paid and on the market for an 8th",False,0.0573,other,1.0,0.0,67.0,0.0,0.0,0.0,0.039
mendeley,W,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",False,0.0167,other,0.0,0.0,108.0,0.0,0.0,0.0,0.084
mendeley,W,Goodnight da thangam I really miss u dear.,False,0.0086,other,0.0,0.0,42.0,0.0,0.0,0.0,0.059
mendeley,W,This pain couldn't have come at a worse time.,False,0.0112,other,0.0,0.0,45.0,0.0,0.0,0.0,0.029
mendeley,W,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,False,0.058,other,0.0,0.0,96.0,0.0,0.0,0.0,0.162
mendeley,W,I knew it... U slept v late yest? Wake up so late...,False,0.0118,other,0.0,0.0,52.0,0.0,0.0,0.0,0.088
mendeley,W,"K I'm leaving soon, be there a little after 9",False,0.0154,other,1.0,0.0,45.0,0.0,0.0,0.0,0.061
mendeley,W,Well done and ! luv ya all,False,0.0175,other,0.0,0.0,26.0,0.0,0.0,0.0,0.053
mendeley,W,So what u doing today?,False,0.008,other,0.0,0.0,22.0,0.0,0.0,0.0,0.059
mendeley,W,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,False,0.0323,other,0.0,0.0,114.0,0.0,0.0,0.0,0.047
mendeley,W,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,False,0.029,other,1.0,0.0,92.0,0.0,0.0,0.0,0.182
mendeley,W,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,False,0.0144,other,1.0,0.0,74.0,0.0,0.0,0.0,0.034
mendeley,W,55 that's all? Guess that's easy enough,False,0.0124,other,2.0,0.0,39.0,0.0,0.0,0.0,0.036
mendeley,W,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Enjoy!!!",False,0.0431,other,5.0,0.0,130.0,0.0,0.0,0.0,0.094
mendeley,W,"Nah, Wednesday. When should I bring the mini cheetos bag over?",False,0.0217,other,0.0,0.0,62.0,0.0,0.0,0.0,0.082
mendeley,W,"Do you know why god created gap between your fingers..? So that, One who is made for you comes and fills those gaps by holding your hand with CARE..!",False,0.0255,other,0.0,0.0,149.0,0.0,0.0,0.0,0.061
mendeley,W,No message..no response..what happend? Any issues?,False,0.026,other,0.0,0.0,50.0,0.0,0.0,0.0,0.051
mendeley,W,How are you. Its been ages. How's abj,False,0.0087,other,0.0,0.0,37.0,0.0,0.0,0.0,0.111
mendeley,W,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia",False,0.1105,other,0.0,0.0,263.0,0.0,0.0,0.0,0.059
mendeley,W,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,False,0.0082,other,1.0,0.0,85.0,0.0,0.0,0.0,0.169
mendeley,W,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",False,0.0202,other,1.0,0.0,139.0,0.0,0.0,0.0,0.032
mendeley,W,I wont. So wat's wit the guys,False,0.0117,other,0.0,0.0,29.0,0.0,0.0,0.0,0.095
mendeley,W,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic,False,0.0152,other,0.0,0.0,94.0,0.0,0.0,0.0,0.038
mendeley,W,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,False,0.0199,other,0.0,0.0,124.0,0.0,0.0,0.0,0.064
mendeley,W,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,False,0.0186,other,1.0,0.0,124.0,0.0,0.0,0.0,0.02
mendeley,W,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,False,0.0086,other,0.0,0.0,148.0,0.0,0.0,0.0,0.045
mendeley,W,U calling me right? Call my hand phone...,False,0.0097,other,0.0,0.0,41.0,0.0,0.0,0.0,0.067
mendeley,W,Hey leave it. not a big deal:-) take care.,False,0.0035,other,0.0,0.0,42.0,0.0,0.0,0.0,0.034
mendeley,W,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,False,0.0079,other,1.0,0.0,77.0,0.0,0.0,0.0,0.035
mendeley,W,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",False,0.0158,other,0.0,0.0,90.0,0.0,0.0,0.0,0.029
mendeley,W,But i'm really really broke oh. No amount is too small even  &lt;#&gt;,False,0.0046,other,0.0,0.0,70.0,0.0,0.0,0.0,0.04
mendeley,W,"Yeah sure, give me a couple minutes to track down my wallet",False,0.0116,other,0.0,0.0,59.0,0.0,0.0,0.0,0.021
mendeley,W,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,False,0.0084,other,0.0,0.0,162.0,0.0,0.0,0.0,0.016
mendeley,W,Fine. Do you remember me.,False,0.0082,other,0.0,0.0,25.0,0.0,0.0,0.0,0.105
mendeley,W,"sure, but make sure he knows we ain't smokin yet",False,0.0061,other,0.0,0.0,48.0,0.0,0.0,0.0,0.0
mendeley,W,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,False,0.0115,other,0.0,0.0,120.0,0.0,0.0,0.0,0.01
mendeley,W,I not busy juz dun wan 2 go so early.. Hee..,False,0.0066,other,1.0,0.0,44.0,0.0,0.0,0.0,0.069
mendeley,W,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,False,0.0113,other,0.0,0.0,55.0,0.0,0.0,0.0,0.2
mendeley,W,I know that my friend already told that.,False,0.0052,other,0.0,0.0,40.0,0.0,0.0,0.0,0.031
mendeley,W,Are you ok. What happen to behave like this,False,0.0192,other,0.0,0.0,43.0,0.0,0.0,0.0,0.059
mendeley,W,Ok?beautiful..,False,0.0121,other,0.0,0.0,14.0,0.0,0.0,0.0,0.091
mendeley,W,LOL ... Have you made plans for new years?,False,0.0426,recharge/plan,0.0,0.0,42.0,0.0,0.0,0.0,0.133
mendeley,W,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,False,0.0091,other,1.0,0.0,148.0,0.0,0.0,0.0,0.0
mendeley,W,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds n",False,0.0399,other,0.0,0.0,329.0,0.0,0.0,0.0,0.023
mendeley,W,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",False,0.0117,other,1.0,0.0,155.0,0.0,0.0,0.0,0.018
mendeley,W,I think i've fixed it can you send a test message?,False,0.017,other,0.0,0.0,50.0,0.0,0.0,0.0,0.026
mendeley,W,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to cat,False,0.071,otp,0.0,0.0,295.0,0.0,0.0,0.0,0.036
mendeley,W,Should I tell my friend not to come round til like  &lt;#&gt; ish?,False,0.0045,other,0.0,0.0,66.0,0.0,0.0,0.0,0.043
mendeley,W,No message..no responce..what happend? Is everything fine?,False,0.0192,other,0.0,0.0,58.0,0.0,0.0,0.0,0.043
mendeley,W,"Hi Chikku, send some nice msgs",False,0.0228,other,0.0,0.0,30.0,0.0,0.0,0.0,0.083
mendeley,W,Also remember the beads don't come off. Ever.,False,0.0106,other,0.0,0.0,45.0,0.0,0.0,0.0,0.057
mendeley,W,I luv u soo much u don?t understand how special u r 2 me ring u 2morrow luv u xxx,False,0.0092,other,2.0,0.0,81.0,0.0,0.0,0.0,0.017
mendeley,W,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,False,0.0232,other,0.0,0.0,158.0,0.0,0.0,0.0,0.008
mendeley,W,Wife.how she knew the time of murder exactly,False,0.0149,other,0.0,0.0,44.0,0.0,0.0,0.0,0.028
mendeley,W,Lol alright i was thinkin that too haha,False,0.0067,other,0.0,0.0,39.0,0.0,0.0,0.0,0.031
mendeley,W,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,False,0.007,other,0.0,0.0,126.0,0.0,0.0,0.0,0.04
mendeley,W,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",False,0.0124,other,3.0,0.0,99.0,0.0,0.0,0.0,0.028
mendeley,W,"Omw back to tampa from west palm, you hear what happened?",False,0.0789,other,0.0,0.0,57.0,0.0,0.0,0.0,0.022
mendeley,W,Didn't you get hep b immunisation in nigeria.,False,0.0111,other,0.0,0.0,45.0,0.0,0.0,0.0,0.028
mendeley,W,"They can try! They can get lost, in fact. Tee hee",False,0.0142,other,0.0,0.0,49.0,0.0,0.0,0.0,0.083
mendeley,W,Audrie lousy autocorrect,False,0.0175,other,0.0,0.0,24.0,0.0,0.0,0.0,0.045
mendeley,W,K...k...when will you give treat?,False,0.0095,other,0.0,0.0,33.0,0.0,0.0,0.0,0.045
mendeley,W,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,False,0.023,other,0.0,0.0,148.0,1.0,0.0,0.0,0.037
mendeley,W,"Aight, lemme know what's up",False,0.0059,other,0.0,0.0,27.0,0.0,0.0,0.0,0.048
mendeley,W,Ok lor wat time ? finish?,False,0.0087,other,0.0,0.0,25.0,0.0,0.0,0.0,0.053
mendeley,W,"Yes but i dont care! I need you bad, princess!",False,0.0076,other,0.0,0.0,46.0,0.0,0.0,0.0,0.059
mendeley,W,Tell them u have a headache and just want to use 1 hour of sick time.,False,0.02,other,1.0,0.0,69.0,0.0,0.0,0.0,0.019
mendeley,W,Yes. It's all innocent fun. O:-),False,0.0106,other,0.0,0.0,32.0,0.0,0.0,0.0,0.143
mendeley,W,Have your lunch and come quickly and open the door:),False,0.0476,other,0.0,0.0,52.0,0.0,0.0,0.0,0.024
mendeley,W,Hanging out with my brother and his family,False,0.0106,other,0.0,0.0,42.0,0.0,0.0,0.0,0.029
mendeley,W,At the funeral home with Audrey and dad,False,0.0328,other,0.0,0.0,39.0,0.0,0.0,0.0,0.062
mendeley,W,Thought praps you meant another one. Goodo! I'll look tomorrow,False,0.0066,other,0.0,0.0,62.0,0.0,0.0,0.0,0.06
mendeley,W,"Aight, tomorrow around  &lt;#&gt;  it is",False,0.0022,other,0.0,0.0,40.0,0.0,0.0,0.0,0.037
mendeley,W,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,False,0.0703,other,0.0,0.0,127.0,0.0,0.0,0.0,0.019
mendeley,W,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,False,0.0063,other,1.0,0.0,163.0,0.0,0.0,0.0,0.016
mendeley,W,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,False,0.0101,other,1.0,0.0,156.0,0.0,0.0,0.0,0.017
mendeley,W,No shoot me. I'm in the docs waiting room. :/,False,0.0193,other,0.0,0.0,45.0,0.0,0.0,0.0,0.065
mendeley,W,On ma way to school. Can you pls send me ashley's number,False,0.0117,other,0.0,0.0,56.0,0.0,0.0,0.0,0.047
mendeley,W,How are you with moneY...as in to you...money aint a thing....how are you sha!,False,0.024,other,0.0,0.0,78.0,0.0,0.0,0.0,0.037
mendeley,W,Ard 530 like dat lor. We juz meet in mrt station then ? dun haf to come out.,False,0.0205,other,3.0,0.0,76.0,0.0,0.0,0.0,0.037
mendeley,W,Well good morning mr . Hows london treatin' ya treacle?,False,0.0133,other,0.0,0.0,55.0,0.0,0.0,0.0,0.047
mendeley,W,Captain is in our room:),False,0.0193,other,0.0,0.0,24.0,0.0,0.0,0.0,0.056
mendeley,W,I'm done oredi...,False,0.0157,other,0.0,0.0,17.0,0.0,0.0,0.0,0.091
mendeley,W,"Well, I meant as opposed to my drunken night of before",False,0.0221,other,0.0,0.0,54.0,0.0,0.0,0.0,0.047
mendeley,W,Sorry me going home first... Daddy come fetch ? later...,False,0.0045,other,0.0,0.0,56.0,0.0,0.0,0.0,0.049
mendeley,W,I pocked you up there before,False,0.0118,other,0.0,0.0,28.0,0.0,0.0,0.0,0.043
mendeley,W,Yar... I tot u knew dis would happen long ago already.,False,0.0143,other,0.0,0.0,54.0,0.0,0.0,0.0,0.05
mendeley,W,Am on my way,False,0.0039,other,0.0,0.0,12.0,0.0,0.0,0.0,0.111
mendeley,W,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""?Love u dear",False,0.0203,other,8.0,0.0,142.0,0.0,0.0,0.0,0.204
mendeley,W,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,False,0.0551,other,3.0,0.0,120.0,0.0,0.0,0.0,0.977
mendeley,W,Are you coming to day for class.,False,0.0221,other,0.0,0.0,32.0,0.0,0.0,0.0,0.04
mendeley,W,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",False,0.0424,bank/transactional,0.0,0.0,173.0,0.0,0.0,0.0,0.022
mendeley,W,Is it your yahoo boys that bring in the perf? Or legal.,False,0.0251,other,0.0,0.0,55.0,0.0,0.0,0.0,0.048
mendeley,W,Then get some cash together and I'll text jason,False,0.0369,other,0.0,0.0,47.0,0.0,0.0,0.0,0.053
mendeley,W,I liked your new house,False,0.0728,other,0.0,0.0,22.0,0.0,0.0,0.0,0.056
mendeley,W,"Nope. Since ayo travelled, he has forgotten his guy",False,0.0249,other,0.0,0.0,51.0,0.0,0.0,0.0,0.049
mendeley,W,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,False,0.0269,appointment/reminder,0.0,0.0,93.0,0.0,0.0,0.0,0.066
mendeley,W,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",False,0.021,other,0.0,0.0,107.0,0.0,0.0,0.0,0.025
mendeley,W,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",False,0.0146,other,0.0,0.0,160.0,0.0,0.0,0.0,0.026
mendeley,W,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,True,0.9177,other,9.0,0.0,133.0,0.0,0.0,0.0,0.013
mendeley,W,Are you still playing with gautham?,False,0.0161,other,0.0,0.0,35.0,0.0,0.0,0.0,0.034
mendeley,W,Yup ok...,False,0.0145,other,0.0,0.0,9.0,0.0,0.0,0.0,0.2
mendeley,W,"Haven't seen my facebook, huh? Lol!",False,0.0083,other,0.0,0.0,35.0,0.0,0.0,0.0,0.077
mendeley,W,Small problem in auction:)punj now asking tiwary,False,0.0187,other,0.0,0.0,48.0,0.0,0.0,0.0,0.025
mendeley,W,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,False,0.008,other,0.0,0.0,77.0,0.0,0.0,0.0,0.082
mendeley,W,Enjoy urself tmr...,False,0.0245,other,0.0,0.0,19.0,0.0,0.0,0.0,0.071
